"lon" "lat" "MCS" "eq.id" "Mw" "LatEp" "LonEp" "dist"
14.848 41.197 4 "a02" 5.72 41.741 14.843 60.4914746187955
14.514 40.674 4 "a02" 5.72 41.741 14.843 121.795114226651
14.413 41.778 4 "a02" 5.72 41.741 14.843 35.9030406967638
14.501 40.749 4 "a02" 5.72 41.741 14.843 113.95087711383
13.667 41.456 4 "a02" 5.72 41.741 14.843 102.794074104888
14.123 40.822 4 "a02" 5.72 41.741 14.843 118.582407966836
14.141 42.217 4 "a02" 5.72 41.741 14.843 78.5406812734546
14.45 41.223 4 "a02" 5.72 41.741 14.843 66.2525680802456
14.288 41.925 4 "a02" 5.72 41.741 14.843 50.3282903048937
15.674 40.924 4 "a02" 5.72 41.741 14.843 114.310696531947
14.14 41.712 4 "a02" 5.72 41.741 14.843 58.4295601661109
15.723 40.91 4 "a02" 5.72 41.741 14.843 118.058418778874
14.067 41.87 4 "a02" 5.72 41.741 14.843 65.8993671716429
14.466 42.25 4 "a02" 5.72 41.741 14.843 64.6063543407964
14.35 41.493 4 "a02" 5.72 41.741 14.843 49.3966850688631
14.026 42.211 4 "a02" 5.72 41.741 14.843 85.3958551163038
14.561 40.972 4 "a02" 5.72 41.741 14.843 88.6889590760137
14.088 41.623 4 "a02" 5.72 41.741 14.843 64.0573981467734
14.765 40.679 4 "a02" 5.72 41.741 14.843 118.269118676098
13.812 41.708 4 "a02" 5.72 41.741 14.843 85.6415848985487
14.504 40.832 4 "a02" 5.72 41.741 14.843 104.969684483262
14.878 41.309 4 "a02" 5.72 41.741 14.843 48.1244915675588
14.214 42.224 4 "a02" 5.72 41.741 14.843 74.749306061721
14.663 41.023 4 "a02" 5.72 41.741 14.843 81.2380496392813
14.857 40.877 4 "a02" 5.72 41.741 14.843 96.0795323491212
14.332 41.051 4 "a02" 5.72 41.741 14.843 87.7690663556425
14.499 41.236 4 "a02" 5.72 41.741 14.843 63.0413272912008
14.463 41.028 4 "a02" 5.72 41.741 14.843 85.3853375035841
14.504 41.089 4 "a02" 5.72 41.741 14.843 77.8153149548912
15.38 41.15 4 "a02" 5.72 41.741 14.843 79.5105210676588
14.994 41.006 4 "a02" 5.72 41.741 14.843 82.6937639132229
15.177 40.927 4 "a02" 5.72 41.741 14.843 94.7109742621527
14.543 40.722 4 "a02" 5.72 41.741 14.843 116.051444915096
13.867 41.54 4 "a02" 5.72 41.741 14.843 84.1274106369794
14.027 42.125 4 "a02" 5.72 41.741 14.843 79.8710319998104
13.814 41.3 4 "a02" 5.72 41.741 14.843 98.7088304560177
15.181 41.228 4 "a02" 5.72 41.741 14.843 63.612982011652
14.527 40.749 4 "a02" 5.72 41.741 14.843 113.424974855045
14.058 41.616 4 "a02" 5.72 41.741 14.843 66.6592883531567
13.679 42.154 4 "a02" 5.72 41.741 14.843 106.656834614594
15.203 40.74 4 "a02" 5.72 41.741 14.843 115.3040527503
13.85 41.67 4 "a02" 5.72 41.741 14.843 82.8108848017466
14.548 41.192 4 "a02" 5.72 41.741 14.843 65.8087558291
13.613 41.718 4 "a02" 5.72 41.741 14.843 102.101831183841
14.138 42.454 4 "a02" 5.72 41.741 14.843 98.3307177753214
13.928 42.047 4 "a02" 5.72 41.741 14.843 83.0275011701012
14.747 40.949 4 "a02" 5.72 41.741 14.843 88.4302454059602
14.527 41.216 4 "a02" 5.72 41.741 14.843 64.038384120475
15.255 40.854 4 "a02" 5.72 41.741 14.843 104.462467914678
13.778 41.552 4 "a02" 5.72 41.741 14.843 90.9529474286017
13.914 42.214 4 "a02" 5.72 41.741 14.843 93.0774439721802
14.319 42.339 4 "a02" 5.72 41.741 14.843 79.3348059487068
13.933 42.244 4 "a02" 5.72 41.741 14.843 93.7230388008775
14.367 40.786 4 "a02" 5.72 41.741 14.843 113.399036817667
14.812 41.033 4 "a02" 5.72 41.741 14.843 78.7684733884071
14.948 41.481 4 "a02" 5.72 41.741 14.843 30.1998263640128
14.627 41.915 4 "a02" 5.72 41.741 14.843 26.3561547377208
14.231 42.296 4 "a02" 5.72 41.741 14.843 79.7776557675219
14.132 41.333 4 "a02" 5.72 41.741 14.843 74.5668402396551
15.253 41.034 4 "a02" 5.72 41.741 14.843 85.7330528079808
13.419 41.692 4 "a02" 5.72 41.741 14.843 118.317688039308
14.426 40.663 4 "a02" 5.72 41.741 14.843 124.841336577351
14.074 41.009 4 "a02" 5.72 41.741 14.843 103.644278639837
14.237 42.332 4 "a02" 5.72 41.741 14.843 82.6031332622584
13.935 41.776 4 "a02" 5.72 41.741 14.843 75.4158350744704
15.617 40.936 4 "a02" 5.72 41.741 14.843 110.398266053182
13.717 42.176 4 "a02" 5.72 41.741 14.843 104.919892577698
14.034 41.735 4 "a02" 5.72 41.741 14.843 67.1284685405138
14.779 41.007 4 "a02" 5.72 41.741 14.843 81.7915914551623
15.477 40.986 4 "a02" 5.72 41.741 14.843 99.2338775811364
13.7 41.493 4 "a02" 5.72 41.741 14.843 98.936833965146
14.744 41.03 4 "a02" 5.72 41.741 14.843 79.4898241178656
13.8 41.619 4 "a02" 5.72 41.741 14.843 87.6745482042338
16.502 41.241 4 "a02" 5.72 41.741 14.843 148.943052829365
14.305 41.919 4 "a02" 5.72 41.741 14.843 48.7721818891165
13.861 42.316 4 "a02" 5.72 41.741 14.843 103.278982533747
13.645 41.709 4 "a02" 5.72 41.741 14.843 99.4849798126463
15.376 40.633 4 "a02" 5.72 41.741 14.843 131.028095264619
13.826 42.21 4 "a02" 5.72 41.741 14.843 98.9312447918708
14.367 41.177 4 "a02" 5.72 41.741 14.843 74.2052235628693
14.866 41.072 4 "a02" 5.72 41.741 14.843 74.4141322846344
15.107 40.665 4 "a02" 5.72 41.741 14.843 121.667037434354
14.044 42.011 4 "a02" 5.72 41.741 14.843 72.6465479278169
14.732 41.287 4 "a02" 5.72 41.741 14.843 51.3215080447061
13.86 42.333 4 "a02" 5.72 41.741 14.843 104.515426894681
14.504 42.009 4 "a02" 5.72 41.741 14.843 40.9371889999492
14.128 41.008 4 "a02" 5.72 41.741 14.843 101.006943752542
14.135 42.29 4 "a02" 5.72 41.741 14.843 84.5437968665879
14.353 40.915 4 "a02" 5.72 41.741 14.843 100.547725811264
15.189 41.049 4 "a02" 5.72 41.741 14.843 82.1813820119056
13.951 41.014 4 "a02" 5.72 41.741 14.843 109.881102105118
15.043 40.931 4 "a02" 5.72 41.741 14.843 91.6026025450983
15.085 41.297 4 "a02" 5.72 41.741 14.843 53.3233562934727
14.229 40.962 4 "a02" 5.72 41.741 14.843 100.646389326149
13.472 41.885 4 "a02" 5.72 41.741 14.843 114.744837471483
13.776 42.03 4 "a02" 5.72 41.741 14.843 93.9920968743334
14.015 42.458 4 "a02" 5.72 41.741 14.843 104.989935322065
14.383 41.985 4 "a02" 5.72 41.741 14.843 46.7676506494228
15.29 40.726 4 "a02" 5.72 41.741 14.843 118.891073895865
13.524 41.505 4 "a02" 5.72 41.741 14.843 112.733051665619
14.667 41.164 4 "a02" 5.72 41.741 14.843 65.8147639562398
15.07 41.006 4 "a02" 5.72 41.741 14.843 83.8944131393029
14.196 41.203 4 "a02" 5.72 41.741 14.843 80.5263545622522
14.943 40.716 4 "a02" 5.72 41.741 14.843 114.281169535346
14.278 42.305 4 "a02" 5.72 41.741 14.843 78.1740329527274
13.532 41.29 4 "a02" 5.72 41.741 14.843 120.121123723199
14.167 41.562 4 "a02" 5.72 41.741 14.843 59.5877182635829
15.653 40.994 4 "a02" 5.72 41.741 14.843 107.089643454576
14.996 41.042 4 "a02" 5.72 41.741 14.843 78.766153688437
13.872 42.417 4 "a02" 5.72 41.741 14.843 109.87240152918
14.068 41.717 4 "a02" 5.72 41.741 14.843 64.368444778382
13.73 42.236 4 "a02" 5.72 41.741 14.843 107.19651422693
13.984 42.332 4 "a02" 5.72 41.741 14.843 96.7014232086362
15.023 40.657 4 "a02" 5.72 41.741 14.843 121.472368227196
14.478 40.849 4 "a02" 5.72 41.741 14.843 103.767107945023
14.871 41.247 4 "a02" 5.72 41.741 14.843 54.9797740565391
14.065 41.889 4 "a02" 5.72 41.741 14.843 66.5425939522795
13.874 42.242 4 "a02" 5.72 41.741 14.843 97.5526999035022
14.796 41.031 4 "a02" 5.72 41.741 14.843 79.045705007374
13.868 41.645 4 "a02" 5.72 41.741 14.843 81.6559136091499
14.884 41.043 4 "a02" 5.72 41.741 14.843 77.6893764467519
14.035 41.668 4 "a02" 5.72 41.741 14.843 67.5664872407338
13.416 41.564 4 "a02" 5.72 41.741 14.843 120.181411346645
14.693 41.286 4 "a02" 5.72 41.741 14.843 52.1124182410103
14.252 41.193 4 "a02" 5.72 41.741 14.843 78.3448332279057
14.841 40.986 4 "a02" 5.72 41.741 14.843 83.9523355315268
14.852 40.986 4 "a02" 5.72 41.741 14.843 83.9555293291451
14.075 41.376 4 "a02" 5.72 41.741 14.843 75.7003103908914
14.188 42.211 4 "a02" 5.72 41.741 14.843 75.2526127838572
14.471 41.937 4 "a02" 5.72 41.741 14.843 37.7451941205309
15.54 40.848 4 "a02" 5.72 41.741 14.843 115.110377030864
14.871 40.719 4 "a02" 5.72 41.741 14.843 113.665333650047
14.527 40.861 4 "a02" 5.72 41.741 14.843 101.349344231491
14.339 40.831 4 "a02" 5.72 41.741 14.843 109.599917161852
14.543 41.277 4 "a02" 5.72 41.741 14.843 57.3236662203998
14.589 40.774 4 "a02" 5.72 41.741 14.843 109.601554259074
14.547 40.915 4 "a02" 5.72 41.741 14.843 95.1143050929636
14.279 41.086 4 "a02" 5.72 41.741 14.843 86.698215188618
15.381 41.685 4 "a02" 5.72 41.741 14.843 45.0889774394431
13.524 41.833 4 "a02" 5.72 41.741 14.843 109.834572127764
14.445 42.3 4 "a02" 5.72 41.741 14.843 70.3173150830975
13.932 41.46 4 "a02" 5.72 41.741 14.843 81.9409167317506
14.732 41.387 4 "a02" 5.72 41.741 14.843 40.4317871796785
14.114 42.555 4 "a02" 5.72 41.741 14.843 108.64759998344
13.735 41.304 4 "a02" 5.72 41.741 14.843 104.25727664139
15.731 41.256 4 "a02" 5.72 41.741 14.843 91.5286521633261
13.493 41.6 4 "a02" 5.72 41.741 14.843 113.221174562816
14.958 41.008 4 "a02" 5.72 41.741 14.843 82.0687687999395
13.398 41.629 4 "a02" 5.72 41.741 14.843 120.638387282038
14.26 42.024 4 "a02" 5.72 41.741 14.843 57.6166324998724
14.642 40.694 4 "a02" 5.72 41.741 14.843 117.628613754194
13.537 41.958 4 "a02" 5.72 41.741 14.843 110.83201108107
15.234 41.048 4 "a02" 5.72 41.741 14.843 83.676007579249
13.859 42.381 4 "a02" 5.72 41.741 14.843 107.995569825519
13.838 41.935 4 "a02" 5.72 41.741 14.843 86.0067949575221
15.159 41.115 4 "a02" 5.72 41.741 14.843 74.4268184466589
13.622 41.869 4 "a02" 5.72 41.741 14.843 102.199651756933
14.462 41.202 3 "a02" 5.72 41.741 14.843 67.8212815765882
13.814 41.577 3 "a02" 5.72 41.741 14.843 87.4073330114209
14.366 42.035 3 "a02" 5.72 41.741 14.843 51.2623201354862
15.218 40.786 3 "a02" 5.72 41.741 14.843 110.720002977825
13.696 42.325 3 "a02" 5.72 41.741 14.843 114.850617431221
14.295 41.713 3 "a02" 5.72 41.741 14.843 45.5835301280628
13.712 41.631 3 "a02" 5.72 41.741 14.843 94.711159266755
13.727 42.364 3 "a02" 5.72 41.741 14.843 115.277647978596
13.627 42.059 3 "a02" 5.72 41.741 14.843 106.670542790629
13.584 41.885 3 "a02" 5.72 41.741 14.843 105.561731448783
13.824 42.441 3 "a02" 5.72 41.741 14.843 114.578153768887
15.734 40.93 3 "a02" 5.72 41.741 14.843 116.901205325588
13.686 41.935 3 "a02" 5.72 41.741 14.843 98.2470813244253
13.462 41.406 3 "a02" 5.72 41.741 14.843 120.765885026964
14.545 40.704 3 "a02" 5.72 41.741 14.843 117.971701847452
14.29 41.226 3 "a02" 5.72 41.741 14.843 73.4936075398039
15.187 40.876 3 "a02" 5.72 41.741 14.843 100.383333163298
14.246 41.52 3 "a02" 5.72 41.741 14.843 55.369668656604
13.983 41.405 3 "a02" 5.72 41.741 14.843 80.707943170124
13.735 42.148 3 "a02" 5.72 41.741 14.843 102.20303315703
13.896 41.115 3 "a02" 5.72 41.741 14.843 105.255492576465
14.946 40.679 3 "a02" 5.72 41.741 14.843 118.402896012598
13.759 42.326 3 "a02" 5.72 41.741 14.843 110.662979390144
14.666 41.195 3 "a02" 5.72 41.741 14.843 62.4779384749079
15.399 40.836 3 "a02" 5.72 41.741 14.843 110.835719816175
13.749 41.496 3 "a02" 5.72 41.741 14.843 94.933506641111
15.501 40.846 3 "a02" 5.72 41.741 14.843 113.6921223561
14.158 41.235 3 "a02" 5.72 41.741 14.843 80.1322061391155
15.541 40.819 3 "a02" 5.72 41.741 14.843 117.95095126382
15.109 41.019 3 "a02" 5.72 41.741 14.843 83.2937404941192
15.115 40.941 3 "a02" 5.72 41.741 14.843 91.808339890878
13.771 41.512 3 "a02" 5.72 41.741 14.843 92.6680150039891
13.817 42.125 3 "a02" 5.72 41.741 14.843 95.0063511237171
15.538 40.759 3 "a02" 5.72 41.741 14.843 123.688382592324
15.027 40.871 3 "a02" 5.72 41.741 14.843 97.9527912028532
13.933 42.308 3 "a02" 5.72 41.741 14.843 98.1070583932315
13.605 42.229 3 "a02" 5.72 41.741 14.843 115.820883107487
14.26 40.855 3 "a02" 5.72 41.741 14.843 109.89901364772
15.266 41.281 3 "a02" 5.72 41.741 14.843 62.1032751564013
13.728 41.997 3 "a02" 5.72 41.741 14.843 96.6140795783876
14.704 41.01 3 "a02" 5.72 41.741 14.843 82.1067422646457
13.657 42.025 3 "a02" 5.72 41.741 14.843 103.136322549688
14.812 41.234 3 "a02" 5.72 41.741 14.843 56.4349313121771
15.37 40.843 3 "a02" 5.72 41.741 14.843 109.128684494556
14.646 41.174 3 "a02" 5.72 41.741 14.843 65.1498163496823
14.603 40.634 2 "a02" 5.72 41.741 14.843 124.720220673924
13.692 41.953 2 "a02" 5.72 41.741 14.843 98.210217652828
13.516 42.136 2 "a02" 5.72 41.741 14.843 118.22117918908
13.622 42.004 2 "a02" 5.72 41.741 14.843 105.241570472372
13.558 41.503 2 "a02" 5.72 41.741 14.843 110.041477524985
14.98 41.56 6 "a03" 4.64 41.689 14.786 21.5818743041181
14.731 41.701 6 "a03" 4.64 41.689 14.786 4.75753778571593
14.809 41.61 6 "a03" 4.64 41.689 14.786 8.98986317574535
14.652 42.086 6 "a03" 4.64 41.689 14.786 45.5166859860994
15.004 41.749 6 "a03" 4.64 41.689 14.786 19.2843737947362
14.722 41.46 5 "a03" 4.64 41.689 14.786 26.0142167099057
14.626 41.251 5 "a03" 4.64 41.689 14.786 50.4948629038894
14.95 41.736 5 "a03" 4.64 41.689 14.786 14.5817375523291
14.691 41.78 5 "a03" 4.64 41.689 14.786 12.8268787700903
15.166 41.844 5 "a03" 4.64 41.689 14.786 35.9207215304801
14.833 41.364 5 "a03" 4.64 41.689 14.786 36.3495312779999
15.006 41.525 5 "a03" 4.64 41.689 14.786 25.8286996272066
14.781 41.711 5 "a03" 4.64 41.689 14.786 2.48125870114188
15.261 41.739 5 "a03" 4.64 41.689 14.786 39.817059465751
14.697 41.691 5 "a03" 4.64 41.689 14.786 7.39348561013004
15.162 41.324 5 "a03" 4.64 41.689 14.786 51.2596259436662
14.545 41.672 5 "a03" 4.64 41.689 14.786 20.1035217682815
14.731 42.046 5 "a03" 4.64 41.689 14.786 39.9569861698143
15.367 41.824 5 "a03" 4.64 41.689 14.786 50.4772228690603
15.008 41.915 5 "a03" 4.64 41.689 14.786 31.1470808007862
14.227 41.464 5 "a03" 4.64 41.689 14.786 52.8018901526912
14.256 41.883 5 "a03" 4.64 41.689 14.786 48.9521716133566
14.875 41.62 5 "a03" 4.64 41.689 14.786 10.6555577272749
14.836 41.484 5 "a03" 4.64 41.689 14.786 23.1711617751227
14.542 41.435 5 "a03" 4.64 41.689 14.786 34.7824500141974
14.796 41.518 5 "a03" 4.64 41.689 14.786 19.0325031667811
15.16 41.806 5 "a03" 4.64 41.689 14.786 33.644515606759
14.808 41.688 5 "a03" 4.64 41.689 14.786 1.83019988249005
14.763 41.908 5 "a03" 4.64 41.689 14.786 24.426211600193
15.096 41.372 5 "a03" 4.64 41.689 14.786 43.6846821496217
14.622 41.675 5 "a03" 4.64 41.689 14.786 13.7081578841523
14.674 41.515 5 "a03" 4.64 41.689 14.786 21.4724790615508
14.993 42 5 "a03" 4.64 41.689 14.786 38.5992780831817
14.59 41.714 5 "a03" 4.64 41.689 14.786 16.5077485440145
14.52 41.64 5 "a03" 4.64 41.689 14.786 22.7579788639965
14.748 41.588 5 "a03" 4.64 41.689 14.786 11.6662097730173
14.673 41.646 5 "a03" 4.64 41.689 14.786 10.5339271767763
14.748 41.557 5 "a03" 4.64 41.689 14.786 15.0137491794889
14.707 41.753 5 "a03" 4.64 41.689 14.786 9.67644262883204
14.581 41.872 5 "a03" 4.64 41.689 14.786 26.5143073819936
15.128 41.542 5 "a03" 4.64 41.689 14.786 32.7947516431864
14.404 41.666 5 "a03" 4.64 41.689 14.786 31.828531291093
15.123 41.432 5 "a03" 4.64 41.689 14.786 40.0354718801564
14.665 41.612 5 "a03" 4.64 41.689 14.786 13.2052839059067
14.673 42.072 5 "a03" 4.64 41.689 14.786 43.6030529231483
14.446 42.066 5 "a03" 4.64 41.689 14.786 50.4946946700392
14.672 41.53 5 "a03" 4.64 41.689 14.786 20.0602034896507
14.424 41.824 5 "a03" 4.64 41.689 14.786 33.5707976514926
14.599 41.835 5 "a03" 4.64 41.689 14.786 22.4526984401711
14.919 41.27 5 "a03" 4.64 41.689 14.786 47.889978689687
14.664 41.976 5 "a03" 4.64 41.689 14.786 33.4754170670157
14.469 41.484 5 "a03" 4.64 41.689 14.786 34.8524517328443
14.766 41.633 5 "a03" 4.64 41.689 14.786 6.44475839268192
14.562 42.105 5 "a03" 4.64 41.689 14.786 49.8341456635049
14.448 41.6 5 "a03" 4.64 41.689 14.786 29.7782904499376
14.412 42.038 5 "a03" 4.64 41.689 14.786 49.6507322649814
14.589 42.007 5 "a03" 4.64 41.689 14.786 38.9434713941383
14.849 41.74 5 "a03" 4.64 41.689 14.786 7.71391060744444
14.766 41.57 5 "a03" 4.64 41.689 14.786 13.3361968036557
14.913 41.509 5 "a03" 4.64 41.689 14.786 22.6301814871254
14.528 41.579 5 "a03" 4.64 41.689 14.786 24.6851309317169
15.014 41.815 5 "a03" 4.64 41.689 14.786 23.5377673246252
14.342 41.962 5 "a03" 4.64 41.689 14.786 47.696807696204
14.666 41.459 5 "a03" 4.64 41.689 14.786 27.4538808173602
14.708 42.117 5 "a03" 4.64 41.689 14.786 48.027219673872
15.115 41.508 5 "a03" 4.64 41.689 14.786 33.9631161851103
14.56 41.285 5 "a03" 4.64 41.689 14.786 48.7076157493458
14.374 41.969 5 "a03" 4.64 41.689 14.786 46.2023132915097
14.386 41.677 5 "a03" 4.64 41.689 14.786 33.2444877099729
15.125 41.478 5 "a03" 4.64 41.689 14.786 36.6804381573567
14.554 41.527 4 "a03" 4.64 41.689 14.786 26.3920963924911
14.806 41.399 4 "a03" 4.64 41.689 14.786 32.2894573110489
14.878 41.309 4 "a03" 4.64 41.689 14.786 42.9431062231726
14.64 41.865 4 "a03" 4.64 41.689 14.786 23.0123816249501
14.368 41.552 4 "a03" 4.64 41.689 14.786 37.9389173521561
14.781 41.957 4 "a03" 4.64 41.689 14.786 29.8031203372949
15.194 41.397 4 "a03" 4.64 41.689 14.786 46.9809511606852
14.451 41.866 4 "a03" 4.64 41.689 14.786 34.044510418593
14.667 41.557 4 "a03" 4.64 41.689 14.786 17.6996343400936
14.561 41.618 4 "a03" 4.64 41.689 14.786 20.2922754371465
14.604 41.692 4 "a03" 4.64 41.689 14.786 15.1159832170422
14.586 41.584 4 "a03" 4.64 41.689 14.786 20.311799169114
14.664 41.374 4 "a03" 4.64 41.689 14.786 36.4688435990105
14.785 41.89 4 "a03" 4.64 41.689 14.786 22.3503340234052
15.035 41.957 4 "a03" 4.64 41.689 14.786 36.2459849725937
14.808 41.357 4 "a03" 4.64 41.689 14.786 36.9621197249449
14.393 41.521 4 "a03" 4.64 41.689 14.786 37.6388579039125
14.383 41.985 4 "a03" 4.64 41.689 14.786 46.8825025603356
15.292 41.689 4 "a03" 4.64 41.689 14.786 42.0164478907038
14.582 41.939 4 "a03" 4.64 41.689 14.786 32.5360999883721
14.336 41.678 4 "a03" 4.64 41.689 14.786 37.3896236927648
14.325 41.592 4 "a03" 4.64 41.689 14.786 39.7980931577029
14.459 41.659 4 "a03" 4.64 41.689 14.786 27.3633702211674
14.627 41.915 4 "a03" 4.64 41.689 14.786 28.376409375599
15.052 41.495 4 "a03" 4.64 41.689 14.786 30.8978963211937
14.371 41.354 4 "a03" 4.64 41.689 14.786 50.8060703404406
14.525 41.918 4 "a03" 4.64 41.689 14.786 33.4128916709015
14.793 41.801 4 "a03" 4.64 41.689 14.786 12.4673652415996
15.198 41.341 4 "a03" 4.64 41.689 14.786 51.7115022482423
14.914 41.912 4 "a03" 4.64 41.689 14.786 26.9711244206137
14.35 41.901 4 "a03" 4.64 41.689 14.786 43.1520489339147
15.016 41.411 4 "a03" 4.64 41.689 14.786 36.3577496423884
14.71 41.828 4 "a03" 4.64 41.689 14.786 16.6922340791651
14.715 41.942 4 "a03" 4.64 41.689 14.786 28.7410572392407
15.12 41.583 4 "a03" 4.64 41.689 14.786 30.1558906525991
14.247 41.641 4 "a03" 4.64 41.689 14.786 45.0903377122849
14.562 41.843 4 "a03" 4.64 41.689 14.786 25.2659850059222
14.948 41.481 4 "a03" 4.64 41.689 14.786 26.7669217459717
14.253 41.452 4 "a03" 4.64 41.689 14.786 51.5800769879921
14.511 41.746 4 "a03" 4.64 41.689 14.786 23.6885824308708
14.732 41.287 4 "a03" 4.64 41.689 14.786 44.9260900989873
14.571 41.98 4 "a03" 4.64 41.689 14.786 36.936464589526
14.498 42.036 4 "a03" 4.64 41.689 14.786 45.3606333011594
14.557 41.954 4 "a03" 4.64 41.689 14.786 35.0481965248739
15.335 41.508 4 "a03" 4.64 41.689 14.786 49.8907030017234
14.64 41.456 4 "a03" 4.64 41.689 14.786 28.6138598052735
15.105 41.62 4 "a03" 4.64 41.689 14.786 27.591075608995
14.182 41.789 4 "a03" 4.64 41.689 14.786 51.3337435093014
14.292 41.521 4 "a03" 4.64 41.689 14.786 45.1220692034047
14.837 41.903 4 "a03" 4.64 41.689 14.786 24.1683752717844
14.871 41.247 4 "a03" 4.64 41.689 14.786 49.6558111021368
15.381 41.685 4 "a03" 4.64 41.689 14.786 49.4102033698018
14.507 41.338 4 "a03" 4.64 41.689 14.786 45.419556892561
14.812 41.234 4 "a03" 4.64 41.689 14.786 50.6400589426343
15.567 41.835 4 "a03" 4.64 41.689 14.786 66.7809908617335
14.479 41.277 4 "a03" 4.64 41.689 14.786 52.4668602571372
14.223 41.544 4 "a03" 4.64 41.689 14.786 49.5014917625051
14.179 41.695 4 "a03" 4.64 41.689 14.786 50.4051633298715
14.519 41.682 4 "a03" 4.64 41.689 14.786 22.185621819274
14.413 41.778 4 "a03" 4.64 41.689 14.786 32.4948140745673
14.487 41.543 4 "a03" 4.64 41.689 14.786 29.6880635601104
14.373 41.807 4 "a03" 4.64 41.689 14.786 36.6890350859245
14.785 41.259 4 "a03" 4.64 41.689 14.786 47.8138910410465
14.543 41.866 4 "a03" 4.64 41.689 14.786 28.1671250576742
14.973 41.393 4 "a03" 4.64 41.689 14.786 36.407863207206
14.546 42.02 4 "a03" 4.64 41.689 14.786 41.8300664995299
14.693 41.286 4 "a03" 4.64 41.689 14.786 45.4761869308742
14.471 41.937 4 "a03" 4.64 41.689 14.786 37.9733563188524
14.551 41.781 4 "a03" 4.64 41.689 14.786 22.0201463393909
14.305 41.919 4 "a03" 4.64 41.689 14.786 47.3667297071955
14.231 41.594 4 "a03" 4.64 41.689 14.786 47.3135273538827
14.457 41.703 3 "a03" 4.64 41.689 14.786 27.3603670991552
14.504 42.009 3 "a03" 4.64 41.689 14.786 42.5640184989203
14.378 41.366 3 "a03" 4.64 41.689 14.786 49.4316319634806
14.476 41.997 3 "a03" 4.64 41.689 14.786 42.8061342696277
14.677 41.996 3 "a03" 4.64 41.689 14.786 35.3108007872729
14.405 41.558 3 "a03" 4.64 41.689 14.786 34.8584915266628
14.294 41.878 3 "a03" 4.64 41.689 14.786 45.889002330251
14.35 41.493 3 "a03" 4.64 41.689 14.786 42.3048306716443
13.983 41.288 3 "a03" 4.64 41.689 14.786 80.3853678722047
14.543 41.277 3 "a03" 4.64 41.689 14.786 50.0850785491414
14.732 41.387 3 "a03" 4.64 41.689 14.786 33.8803027935688
14.485 41.815 3 "a03" 4.64 41.689 14.786 28.631646331933
14.351 41.949 3 "a03" 4.64 41.689 14.786 46.2089051998916
14.695 41.26 3 "a03" 4.64 41.689 14.786 48.3013258606106
14.619 41.407 3 "a03" 4.64 41.689 14.786 34.2986521656483
14.374 41.385 2 "a03" 4.64 41.689 14.786 48.1515836359933
14.199 41.854 2 "a03" 4.64 41.689 14.786 52.0224716534558
14.597 41.255 2 "a03" 4.64 41.689 14.786 50.7626633179925
14.167 41.562 2 "a03" 4.64 41.689 14.786 53.3530405932589
14.43 41.948 2 "a03" 4.64 41.689 14.786 41.2278920478708
8.869 44.85 6 "a06" 4.85 44.758 8.868 10.2302374739126
8.899 44.807 6 "a06" 4.85 44.758 8.868 5.97267676973963
8.931 44.842 6 "a06" 4.85 44.758 8.868 10.5806824115364
8.918 44.821 6 "a06" 4.85 44.758 8.868 8.0400807691777
8.788 44.764 6 "a06" 4.85 44.758 8.868 6.35145574294347
8.891 44.82 6 "a06" 4.85 44.758 8.868 7.12901538127185
8.912 44.801 6 "a06" 4.85 44.758 8.868 5.90951641034014
8.871 44.837 6 "a06" 4.85 44.758 8.868 8.78758795389526
8.966 44.802 6 "a06" 4.85 44.758 8.868 9.15241302265642
8.903 44.813 6 "a06" 4.85 44.758 8.868 6.7105800415576
8.887 44.85 6 "a06" 4.85 44.758 8.868 10.3391759608205
8.93 44.798 6 "a06" 4.85 44.758 8.868 6.61296106625197
8.913 44.81 6 "a06" 4.85 44.758 8.868 6.78574607971533
8.926 44.816 6 "a06" 4.85 44.758 8.868 7.9085354928943
8.886 44.776 6 "a06" 4.85 44.758 8.868 2.45465807335454
8.963 44.841 6 "a06" 4.85 44.758 8.868 11.8895811782731
8.905 44.792 6 "a06" 4.85 44.758 8.868 4.77734079256645
8.947 44.81 6 "a06" 4.85 44.758 8.868 8.50334198523264
8.856 44.724 6 "a06" 4.85 44.758 8.868 3.89761760139888
9.16 45.189 5 "a06" 4.85 44.758 8.868 53.1450781438521
8.912 44.868 5 "a06" 4.85 44.758 8.868 12.7143594295173
8.869 44.728 5 "a06" 4.85 44.758 8.868 3.33678260528994
8.465 44.677 5 "a06" 4.85 44.758 8.868 33.0916610485644
8.864 44.897 5 "a06" 4.85 44.758 8.868 15.4593135836167
8.933 44.828 5 "a06" 4.85 44.758 8.868 9.32166569753604
9.005 44.827 5 "a06" 4.85 44.758 8.868 13.2566858646761
8.918 44.906 5 "a06" 4.85 44.758 8.868 16.9225847086888
8.856 44.816 5 "a06" 4.85 44.758 8.868 6.51846558860226
8.864 44.767 5 "a06" 4.85 44.758 8.868 1.04940162202304
9.01 44.993 5 "a06" 4.85 44.758 8.868 28.4256418906257
8.999 44.781 5 "a06" 4.85 44.758 8.868 10.6529935781685
8.923 44.769 5 "a06" 4.85 44.758 8.868 4.51126202194091
8.36 44.774 5 "a06" 4.85 44.758 8.868 40.1445277295817
8.642 44.637 5 "a06" 4.85 44.758 8.868 22.363343460536
